post_id,posted_at,date,year_month,hour,weekday,is_weekend,time_slot,platform,content_type,content_family,category,rate_valid,is_vertical,vertical_segment,influencer_tier,tier_rank,follower_count,follower_band,likes,comments,shares,saves,views,engagement_total,engagement_core,er_follower_reported,er_follower,er_view,deep_rate,save_rate,share_rate,comment_rate,like_rate,eng_per_1k_fans,reach_ratio,hashtag_count,hashtag_bucket,content_length,sentiment,has_media,is_verified
POST_04052,2025-07-03 13:30:00,2025-07-03,2025-07,13,Thursday,0,12-17 Afternoon,LinkedIn,Article,Text / long-form,Health,1,1,Health,Macro,3,208423,200k-1M,696,84,229,257,26072,1266,1009,0.48,0.607419,4.855784,1.864069,0.985732,0.878337,0.322185,2.669531,6.074186,0.125092,23,21-30,1763,Negative,1,0
POST_01228,2025-07-03 19:40:00,2025-07-03,2025-07,19,Thursday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Fashion,1,0,Other,Macro,3,374538,200k-1M,2164,53,179,186,49465,2582,2396,0.64,0.689383,5.219852,0.737895,0.376023,0.361872,0.107146,4.37481,6.893827,0.132069,12,11-20,1583,Neutral,1,1
POST_03232,2025-07-04 00:46:00,2025-07-04,2025-07,0,Friday,0,00-05 Late night,Facebook,Story,Story / interactive,Education,0,0,Other,Macro,3,472910,200k-1M,6639,296,175,270,5951,7380,7110,1.5,1.560551,124.012771,7.477735,4.537053,2.940682,4.973954,111.561082,15.605506,0.012584,11,11-20,560,Neutral,1,0
POST_00522,2025-07-04 04:24:00,2025-07-04,2025-07,4,Friday,0,00-05 Late night,Twitter,Thread,Text / long-form,Technology,1,0,Other,Mid-tier,2,52818,50k-200k,633,84,1584,52,64043,2353,2301,4.36,4.454921,3.674094,2.554534,0.081195,2.473338,0.131162,0.988398,44.549207,1.212522,17,11-20,429,Positive,1,0
POST_04188,2025-07-04 04:35:00,2025-07-04,2025-07,4,Friday,0,00-05 Late night,Facebook,Video,Short video,Food,1,0,Other,Mid-tier,2,74405,50k-200k,3546,284,457,411,15832,4698,4287,5.76,6.314092,29.674078,5.482567,2.596008,2.886559,1.793835,22.397676,63.140918,0.212781,0,0,256,Positive,1,0
POST_02998,2025-07-04 05:10:00,2025-07-04,2025-07,5,Friday,0,00-05 Late night,Twitter,Thread,Text / long-form,Health,1,1,Health,Macro,3,222227,200k-1M,4027,37,467,150,79651,4681,4531,2.04,2.106405,5.876888,0.774629,0.188322,0.586308,0.046453,5.055806,21.064047,0.358422,24,21-30,1873,Neutral,1,0
POST_04383,2025-07-04 05:25:00,2025-07-04,2025-07,5,Friday,0,00-05 Late night,Facebook,Live,Live,Health,1,1,Health,Macro,3,488102,200k-1M,2557,224,227,325,29740,3333,3008,0.62,0.682849,11.207128,1.856086,1.092804,0.763282,0.753194,8.597848,6.828491,0.06093,28,21-30,138,Neutral,1,0
POST_01300,2025-07-04 09:10:00,2025-07-04,2025-07,9,Friday,0,06-11 Morning,LinkedIn,Article,Text / long-form,Fashion,1,0,Other,Macro,3,349697,200k-1M,1966,125,12,87,26638,2190,2103,0.6,0.626256,8.221338,0.37165,0.326601,0.045048,0.469254,7.380434,6.262564,0.076175,13,11-20,695,Positive,1,0
POST_01036,2025-07-04 12:33:00,2025-07-04,2025-07,12,Friday,0,12-17 Afternoon,LinkedIn,Document,Text / long-form,Technology,1,0,Other,Macro,3,480793,200k-1M,992,103,30,23,11282,1148,1125,0.23,0.238772,10.175501,0.469775,0.203865,0.26591,0.912959,8.792767,2.387722,0.023465,5,1-5,259,Negative,1,0
POST_02578,2025-07-04 12:47:00,2025-07-04,2025-07,12,Friday,0,12-17 Afternoon,Facebook,Video,Short video,Technology,1,0,Other,Macro,3,211050,200k-1M,2812,95,9,173,45269,3089,2916,1.38,1.463634,6.823654,0.402041,0.38216,0.019881,0.209857,6.211756,14.636342,0.214494,1,1-5,274,Neutral,1,0
POST_01069,2025-07-04 15:15:00,2025-07-04,2025-07,15,Friday,0,12-17 Afternoon,Twitter,Thread,Text / long-form,Fitness,1,1,Fitness,Macro,3,296947,200k-1M,4375,64,1569,351,72442,6359,6008,2.02,2.14146,8.778057,2.650396,0.484526,2.165871,0.088347,6.039314,21.414596,0.243956,13,11-20,1418,Positive,0,0
POST_02010,2025-07-04 17:05:00,2025-07-04,2025-07,17,Friday,0,12-17 Afternoon,Facebook,Story,Story / interactive,Technology,1,0,Other,Macro,3,402749,200k-1M,1590,155,249,227,37143,2221,1994,0.5,0.55146,5.979592,1.281534,0.611151,0.670382,0.417306,4.280753,5.514601,0.092224,2,1-5,733,Positive,1,0
POST_02187,2025-07-04 18:16:00,2025-07-04,2025-07,18,Friday,0,18-23 Evening,TikTok,Stitch,Short video,Gaming,1,0,Other,Macro,3,308032,200k-1M,9840,153,2797,912,287294,13702,12790,4.15,4.448239,4.76933,1.291012,0.317445,0.973567,0.053256,3.425063,44.482391,0.932676,24,21-30,108,Positive,1,1
POST_03828,2025-07-05 00:57:00,2025-07-05,2025-07,0,Saturday,1,00-05 Late night,Facebook,Video,Short video,Health,1,1,Health,Macro,3,209666,200k-1M,1836,24,694,698,47208,3252,2554,1.22,1.551038,6.888663,2.948653,1.478563,1.47009,0.050839,3.889171,15.510383,0.225158,22,21-30,498,Neutral,1,0
POST_02042,2025-07-05 06:16:00,2025-07-05,2025-07,6,Saturday,1,06-11 Morning,Facebook,Live,Live,Lifestyle,1,0,Other,Macro,3,266637,200k-1M,1469,205,233,79,4646,1986,1907,0.72,0.744833,42.746449,6.715454,1.700387,5.015067,4.412398,31.618597,7.448329,0.017424,1,1-5,71,Negative,0,0
POST_00046,2025-07-05 08:47:00,2025-07-05,2025-07,8,Saturday,1,06-11 Morning,LinkedIn,Post,Text / long-form,Gaming,1,0,Other,Macro,3,409467,200k-1M,1051,16,13,196,24864,1276,1080,0.26,0.311625,5.131918,0.840573,0.788288,0.052284,0.06435,4.226995,3.116246,0.060723,5,1-5,922,Neutral,1,0
POST_00951,2025-07-05 08:59:00,2025-07-05,2025-07,8,Saturday,1,06-11 Morning,Facebook,Story,Story / interactive,Fitness,1,1,Fitness,Macro,3,188172,50k-200k,3881,343,263,92,63598,4579,4487,2.38,2.433412,7.199912,0.558194,0.144659,0.413535,0.539325,6.102393,24.33412,0.337978,28,21-30,137,Negative,0,0
POST_04320,2025-07-05 14:20:00,2025-07-05,2025-07,14,Saturday,1,12-17 Afternoon,Facebook,Story,Story / interactive,Fashion,1,0,Other,Macro,3,225251,200k-1M,2757,346,429,739,72627,4271,3532,1.57,1.896107,5.880733,1.608217,1.017528,0.590689,0.476407,3.796109,18.96107,0.322427,5,1-5,985,Positive,0,0
POST_04406,2025-07-05 16:13:00,2025-07-05,2025-07,16,Saturday,1,12-17 Afternoon,LinkedIn,Document,Text / long-form,Travel,1,0,Other,Macro,3,337870,200k-1M,31,75,293,33,28383,432,399,0.12,0.12786,1.522038,1.148575,0.116267,1.032308,0.264243,0.10922,1.278598,0.084006,12,11-20,569,Positive,1,1
POST_04688,2025-07-05 17:31:00,2025-07-05,2025-07,17,Saturday,1,12-17 Afternoon,Instagram,Carousel,Static image,Food,1,0,Other,Macro,3,499011,200k-1M,5969,109,26,256,46632,6360,6104,1.22,1.274521,13.638703,0.604735,0.548979,0.055756,0.233745,12.800223,12.74521,0.093449,15,11-20,1352,Negative,1,1
POST_00197,2025-07-05 21:46:00,2025-07-05,2025-07,21,Saturday,1,18-23 Evening,LinkedIn,Post,Text / long-form,Technology,1,0,Other,Macro,3,116651,50k-200k,1959,93,21,104,12052,2177,2073,1.78,1.866251,18.063392,1.037172,0.862927,0.174245,0.771656,16.254564,18.662506,0.103317,9,6-10,264,Neutral,1,0
POST_00274,2025-07-06 01:22:00,2025-07-06,2025-07,1,Sunday,1,00-05 Late night,YouTube,Community Post,Text / long-form,Gaming,1,0,Other,Macro,3,394336,200k-1M,14782,900,364,2355,128922,18401,16046,4.07,4.666325,14.272971,2.109027,1.826686,0.282341,0.698097,11.465848,46.663252,0.326934,24,21-30,663,Positive,1,0
POST_04484,2025-07-06 03:18:00,2025-07-06,2025-07,3,Sunday,1,00-05 Late night,Facebook,Video,Short video,Health,1,1,Health,Macro,3,343294,200k-1M,5338,211,17,169,53912,5735,5566,1.62,1.67058,10.637706,0.345007,0.313474,0.031533,0.391379,9.901321,16.705797,0.157043,29,21-30,183,Positive,0,0
POST_01034,2025-07-06 04:41:00,2025-07-06,2025-07,4,Sunday,1,00-05 Late night,Instagram,Reel,Short video,Technology,1,0,Other,Nano,0,6986,<10k,4847,240,38,814,17667,5939,5125,73.36,85.012883,33.616347,4.822551,4.60746,0.21509,1.358465,27.435331,850.128829,2.528915,10,6-10,35,Positive,1,0
POST_00094,2025-07-06 04:46:00,2025-07-06,2025-07,4,Sunday,1,00-05 Late night,Facebook,Post,Text / long-form,Education,1,0,Other,Macro,3,314632,200k-1M,3229,197,855,402,26030,4683,4281,1.36,1.488406,17.99078,4.829043,1.544372,3.284672,0.756819,12.404917,14.884055,0.082732,15,11-20,946,Neutral,0,0
POST_02294,2025-07-06 05:37:00,2025-07-06,2025-07,5,Sunday,1,00-05 Late night,Facebook,Live,Live,Gaming,1,0,Other,Macro,3,168892,50k-200k,5203,370,613,247,42505,6433,6186,3.66,3.808943,15.13469,2.023291,0.581108,1.442183,0.870486,12.240913,38.08943,0.25167,25,21-30,520,Negative,1,1
POST_03340,2025-07-06 10:12:00,2025-07-06,2025-07,10,Sunday,1,06-11 Morning,LinkedIn,Post,Text / long-form,Entertainment,1,0,Other,Macro,3,300796,200k-1M,875,31,337,262,11236,1505,1243,0.41,0.500339,13.394446,5.331079,2.331791,2.999288,0.275899,7.787469,5.003391,0.037354,15,11-20,93,Positive,1,0
POST_00080,2025-07-06 23:44:00,2025-07-06,2025-07,23,Sunday,1,18-23 Evening,Instagram,Carousel,Static image,Health,1,1,Health,Macro,3,124552,50k-200k,5856,263,212,623,9974,6954,6331,5.08,5.58321,69.721275,8.371767,6.24624,2.125526,2.636856,58.712653,55.832102,0.080079,15,11-20,1726,Positive,1,0
POST_00701,2025-07-06 23:56:00,2025-07-06,2025-07,23,Sunday,1,18-23 Evening,Facebook,Live,Live,Education,0,0,Other,Macro,3,129385,50k-200k,527,395,898,340,1504,2160,1820,1.41,1.669436,143.617021,82.31383,22.606383,59.707447,26.263298,35.039894,16.694362,0.011624,18,11-20,535,Negative,1,1
POST_02221,2025-07-07 01:32:00,2025-07-07,2025-07,1,Monday,0,00-05 Late night,LinkedIn,Document,Text / long-form,Gaming,1,0,Other,Macro,3,465963,200k-1M,933,78,381,150,11982,1542,1392,0.3,0.330928,12.869304,4.431647,1.251878,3.17977,0.650976,7.78668,3.309276,0.025714,2,1-5,1981,Neutral,1,0
POST_02292,2025-07-07 08:35:00,2025-07-07,2025-07,8,Monday,0,06-11 Morning,Twitter,Retweet,Text / long-form,Lifestyle,1,0,Other,Micro,1,35705,10k-50k,4715,275,305,84,92246,5379,5295,14.83,15.065117,5.831147,0.421699,0.091061,0.330638,0.298116,5.111333,150.651169,2.58356,21,21-30,1041,Positive,1,0
POST_01603,2025-07-07 08:42:00,2025-07-07,2025-07,8,Monday,0,06-11 Morning,Instagram,Photo,Static image,Fashion,1,0,Other,Macro,3,275617,200k-1M,9636,261,186,963,30993,11046,10083,3.66,4.007735,35.640306,3.707289,3.107153,0.600136,0.842126,31.090891,40.077354,0.11245,25,21-30,716,Negative,0,0
POST_00545,2025-07-07 08:51:00,2025-07-07,2025-07,8,Monday,0,06-11 Morning,Facebook,Post,Text / long-form,Fashion,1,0,Other,Macro,3,430797,200k-1M,4383,236,340,31,27832,4990,4959,1.15,1.158318,17.929003,1.332998,0.111383,1.221615,0.847945,15.74806,11.583182,0.064606,29,21-30,1976,Positive,0,0
POST_01158,2025-07-07 10:24:00,2025-07-07,2025-07,10,Monday,0,06-11 Morning,TikTok,Duet,Short video,Food,1,0,Other,Macro,3,388838,200k-1M,38837,1982,4006,2122,261196,46947,44825,11.53,12.073666,17.973859,2.346131,0.812417,1.533714,0.758817,14.868911,120.736656,0.671735,28,21-30,410,Positive,1,0
POST_02937,2025-07-07 20:19:00,2025-07-07,2025-07,20,Monday,0,18-23 Evening,TikTok,Duet,Short video,Sports,1,1,Sports,Macro,3,284088,200k-1M,36289,129,1118,2771,199549,40307,37536,13.21,14.188209,20.199049,1.948895,1.388631,0.560263,0.064646,18.185508,141.882093,0.70242,24,21-30,553,Neutral,1,0
POST_01969,2025-07-07 23:18:00,2025-07-07,2025-07,23,Monday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Travel,1,0,Other,Macro,3,370952,200k-1M,1624,137,100,378,82014,2239,1861,0.5,0.603582,2.730022,0.582827,0.460897,0.12193,0.167045,1.98015,6.035821,0.221091,9,6-10,1003,Positive,1,0
POST_01923,2025-07-08 01:22:00,2025-07-08,2025-07,1,Tuesday,0,00-05 Late night,Facebook,Post,Text / long-form,Business,1,0,Other,Macro,3,285583,200k-1M,673,141,369,382,70889,1565,1183,0.41,0.548002,2.207677,1.059403,0.538871,0.520532,0.198903,0.949372,5.480018,0.248226,18,11-20,1730,Neutral,1,0
POST_02213,2025-07-08 01:54:00,2025-07-08,2025-07,1,Tuesday,0,00-05 Late night,Instagram,Reel,Short video,Business,1,0,Other,Macro,3,293476,200k-1M,3143,260,192,985,26549,4580,3595,1.22,1.560605,17.251121,4.433312,3.710121,0.723191,0.979321,11.838487,15.606046,0.090464,29,21-30,102,Neutral,1,1
POST_04744,2025-07-08 03:04:00,2025-07-08,2025-07,3,Tuesday,0,00-05 Late night,YouTube,Video,Short video,Health,1,1,Health,Macro,3,128513,50k-200k,10320,263,1708,4423,758079,16714,12291,9.56,13.005688,2.204783,0.808755,0.583448,0.225306,0.034693,1.361336,130.056881,5.898851,10,6-10,49,Positive,1,0
POST_03914,2025-07-08 04:09:00,2025-07-08,2025-07,4,Tuesday,0,00-05 Late night,YouTube,Video,Short video,Lifestyle,1,0,Other,Macro,3,189557,50k-200k,9701,862,302,3004,697974,13869,10865,5.73,7.316533,1.987037,0.473657,0.430389,0.043268,0.1235,1.38988,73.165328,3.682133,22,21-30,69,Positive,1,0
POST_01626,2025-07-08 13:48:00,2025-07-08,2025-07,13,Tuesday,0,12-17 Afternoon,LinkedIn,Article,Text / long-form,Fashion,1,0,Other,Macro,3,302292,200k-1M,1301,140,290,181,18119,1912,1731,0.57,0.632501,10.552459,2.599481,0.998951,1.60053,0.77267,7.180308,6.32501,0.059939,23,21-30,1323,Positive,1,1
POST_04856,2025-07-09 13:33:00,2025-07-09,2025-07,13,Wednesday,0,12-17 Afternoon,Instagram,Reel,Short video,Health,1,1,Health,Micro,1,12892,10k-50k,8468,367,57,33,42051,8925,8892,68.97,69.228979,21.224228,0.214026,0.078476,0.13555,0.87275,20.137452,692.289792,3.26179,28,21-30,81,Neutral,1,0
POST_00402,2025-07-09 14:26:00,2025-07-09,2025-07,14,Wednesday,0,12-17 Afternoon,YouTube,Community Post,Text / long-form,Travel,1,0,Other,Macro,3,340029,200k-1M,2703,435,1148,3212,39575,7498,4286,1.26,2.205106,18.946304,11.017056,8.116235,2.900821,1.099179,6.830069,22.05106,0.116387,20,11-20,1656,Positive,1,0
POST_00250,2025-07-09 14:26:00,2025-07-09,2025-07,14,Wednesday,0,12-17 Afternoon,TikTok,Stitch,Short video,Travel,1,0,Other,Macro,3,145280,50k-200k,35677,883,4696,2467,484177,43723,41256,28.4,30.095677,9.030375,1.479418,0.509524,0.969893,0.182371,7.368586,300.956773,3.332716,2,1-5,72,Neutral,1,1
POST_01112,2025-07-09 20:03:00,2025-07-09,2025-07,20,Wednesday,0,18-23 Evening,Instagram,Photo,Static image,Food,1,0,Other,Macro,3,102826,50k-200k,550,130,53,112,8583,845,733,0.71,0.821777,9.845043,1.922405,1.304905,0.6175,1.514622,6.408016,8.217766,0.083471,1,1-5,545,Neutral,1,1
POST_01909,2025-07-09 22:40:00,2025-07-09,2025-07,22,Wednesday,0,18-23 Evening,Twitter,Retweet,Text / long-form,Gaming,1,0,Other,Macro,3,375662,200k-1M,665,291,724,105,84442,1785,1680,0.45,0.475161,2.113877,0.981739,0.124346,0.857393,0.344615,0.787523,4.751612,0.224782,19,11-20,1546,Positive,1,1
POST_04007,2025-07-10 08:00:00,2025-07-10,2025-07,8,Thursday,0,06-11 Morning,Twitter,Thread,Text / long-form,Health,1,1,Health,Mid-tier,2,84008,50k-200k,4604,88,1792,226,43950,6710,6484,7.72,7.987335,15.267349,4.591581,0.514221,4.077361,0.200228,10.47554,79.873345,0.523164,28,21-30,571,Neutral,1,0
POST_02129,2025-07-10 13:16:00,2025-07-10,2025-07,13,Thursday,0,12-17 Afternoon,TikTok,Stitch,Short video,Technology,1,0,Other,Macro,3,144844,50k-200k,20677,1922,683,2882,183373,26164,23282,16.07,18.063572,14.268186,1.944125,1.57166,0.372465,1.048137,11.275924,180.635718,1.266003,7,6-10,261,Positive,1,1
POST_02337,2025-07-10 15:11:00,2025-07-10,2025-07,15,Thursday,0,12-17 Afternoon,Facebook,Video,Short video,Education,1,0,Other,Macro,3,314847,200k-1M,4511,300,934,260,74109,6005,5745,1.82,1.907276,8.102929,1.61114,0.350835,1.260306,0.404809,6.08698,19.072756,0.235381,3,1-5,316,Neutral,1,0
POST_00772,2025-07-10 15:16:00,2025-07-10,2025-07,15,Thursday,0,12-17 Afternoon,TikTok,Video,Short video,Gaming,1,0,Other,Macro,3,142279,50k-200k,19046,814,961,2495,116119,23316,20821,14.63,16.38752,20.079401,2.976257,2.148658,0.827599,0.701005,16.402139,163.875203,0.816136,24,21-30,64,Neutral,0,0
POST_01957,2025-07-10 17:25:00,2025-07-10,2025-07,17,Thursday,0,12-17 Afternoon,Facebook,Video,Short video,Business,1,0,Other,Mid-tier,2,86009,50k-200k,6731,226,332,81,46443,7370,7289,8.47,8.568871,15.868915,0.889262,0.174407,0.714855,0.486618,14.493034,85.688707,0.539978,0,0,186,Positive,1,0
POST_02049,2025-07-10 17:30:00,2025-07-10,2025-07,17,Thursday,0,12-17 Afternoon,Facebook,Live,Live,Entertainment,1,0,Other,Macro,3,110502,50k-200k,4505,145,744,82,62778,5476,5394,4.88,4.955566,8.722801,1.315748,0.130619,1.185129,0.230973,7.176081,49.555664,0.568116,16,11-20,341,Neutral,1,0
POST_00145,2025-07-10 22:19:00,2025-07-10,2025-07,22,Thursday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Gaming,1,0,Other,Macro,3,180359,50k-200k,581,111,1484,24,76863,2200,2176,1.21,1.219789,2.862235,1.961932,0.031224,1.930708,0.144413,0.75589,12.197894,0.426167,26,21-30,1563,Positive,1,0
POST_04399,2025-07-11 05:27:00,2025-07-11,2025-07,5,Friday,0,00-05 Late night,Instagram,Reel,Short video,Entertainment,1,0,Other,Macro,3,338899,200k-1M,1039,68,98,914,11155,2119,1205,0.36,0.62526,18.995966,9.072165,8.193635,0.87853,0.609592,9.314209,6.2526,0.032915,1,1-5,392,Negative,0,0
POST_01040,2025-07-11 13:34:00,2025-07-11,2025-07,13,Friday,0,12-17 Afternoon,Twitter,Thread,Text / long-form,Travel,1,0,Other,Macro,3,452805,200k-1M,4581,98,1126,360,17673,6165,5805,1.28,1.361513,34.883721,8.408306,2.037006,6.371301,0.554518,25.920896,13.615132,0.03903,21,21-30,237,Positive,1,0
POST_01525,2025-07-11 15:22:00,2025-07-11,2025-07,15,Friday,0,12-17 Afternoon,Facebook,Story,Story / interactive,Fitness,1,1,Fitness,Macro,3,400484,200k-1M,7968,386,379,496,72685,9229,8733,2.18,2.304462,12.697255,1.203825,0.682397,0.521428,0.531059,10.962372,23.044616,0.181493,18,11-20,1447,Neutral,1,0
POST_03676,2025-07-11 19:50:00,2025-07-11,2025-07,19,Friday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Health,1,1,Health,Macro,3,383834,200k-1M,649,96,1475,266,45874,2486,2220,0.58,0.647676,5.419192,3.795178,0.579849,3.215329,0.209269,1.414745,6.476758,0.119515,2,1-5,1645,Neutral,1,0
POST_00005,2025-07-12 02:37:00,2025-07-12,2025-07,2,Saturday,1,00-05 Late night,Instagram,Reel,Short video,Education,1,0,Other,Macro,3,305165,200k-1M,865,432,174,473,15566,1944,1471,0.48,0.637032,12.488758,4.156495,3.038674,1.117821,2.775279,5.556983,6.370324,0.051008,10,6-10,81,Positive,1,0
POST_01214,2025-07-12 05:43:00,2025-07-12,2025-07,5,Saturday,1,00-05 Late night,TikTok,Video,Short video,Sports,1,1,Sports,Mid-tier,2,69416,50k-200k,46364,167,3713,2338,349162,52582,50244,72.38,75.749107,15.059485,1.733006,0.669603,1.063403,0.047829,13.27865,757.491068,5.029993,13,11-20,353,Negative,1,0
POST_02004,2025-07-12 09:40:00,2025-07-12,2025-07,9,Saturday,1,06-11 Morning,Instagram,Story,Story / interactive,Fitness,1,1,Fitness,Macro,3,128474,50k-200k,1255,9,146,488,26447,1898,1410,1.1,1.477342,7.176617,2.397247,1.8452,0.552047,0.03403,4.74534,14.773417,0.205855,3,1-5,1134,Neutral,1,0
POST_04847,2025-07-13 05:38:00,2025-07-13,2025-07,5,Sunday,1,00-05 Late night,YouTube,Live,Live,Fashion,1,0,Other,Macro,3,210913,200k-1M,1968,246,496,259,146354,2969,2710,1.28,1.407689,2.028643,0.515872,0.176968,0.338904,0.168086,1.344685,14.076894,0.693907,0,0,402,Neutral,1,0
POST_01307,2025-07-13 06:27:00,2025-07-13,2025-07,6,Sunday,1,06-11 Morning,LinkedIn,Article,Text / long-form,Food,1,0,Other,Macro,3,105113,50k-200k,284,53,180,244,10648,761,517,0.49,0.723983,7.146882,3.981968,2.29151,1.690458,0.497746,2.667168,7.239828,0.101301,3,1-5,1309,Positive,1,0
POST_01457,2025-07-13 07:09:00,2025-07-13,2025-07,7,Sunday,1,06-11 Morning,LinkedIn,Poll,Story / interactive,Food,1,0,Other,Macro,3,412473,200k-1M,1336,34,3,199,17245,1572,1373,0.33,0.381116,9.115686,1.171354,1.153958,0.017396,0.197159,7.747173,3.811159,0.041809,22,21-30,1325,Neutral,1,0
POST_01111,2025-07-13 15:11:00,2025-07-13,2025-07,15,Sunday,1,12-17 Afternoon,TikTok,Duet,Short video,Fitness,1,1,Fitness,Nano,0,7226,<10k,11321,1877,2355,530,106978,16083,15553,215.24,222.57127,15.033932,2.696816,0.495429,2.201387,1.754566,10.58255,2225.712704,14.804595,6,6-10,72,Neutral,1,1
POST_03117,2025-07-13 16:21:00,2025-07-13,2025-07,16,Sunday,1,12-17 Afternoon,LinkedIn,Post,Text / long-form,Lifestyle,1,0,Other,Macro,3,273313,200k-1M,1275,14,253,288,15189,1830,1542,0.56,0.669562,12.048193,3.561788,1.896109,1.665679,0.092172,8.394233,6.69562,0.055574,4,1-5,603,Neutral,1,0
POST_02813,2025-07-13 18:23:00,2025-07-13,2025-07,18,Sunday,1,18-23 Evening,LinkedIn,Article,Text / long-form,Education,1,0,Other,Macro,3,368741,200k-1M,1482,143,85,38,2761,1748,1710,0.46,0.474045,63.310395,4.454908,1.376313,3.078595,5.179283,53.676204,4.740455,0.007488,10,6-10,683,Neutral,0,0
POST_04571,2025-07-13 19:21:00,2025-07-13,2025-07,19,Sunday,1,18-23 Evening,Facebook,Video,Short video,Technology,1,0,Other,Mid-tier,2,69809,50k-200k,1220,59,654,536,27750,2469,1933,2.77,3.536793,8.897297,4.288288,1.931532,2.356757,0.212613,4.396396,35.367933,0.397513,9,6-10,48,Positive,1,0
POST_00257,2025-07-13 19:57:00,2025-07-13,2025-07,19,Sunday,1,18-23 Evening,YouTube,Community Post,Text / long-form,Gaming,1,0,Other,Macro,3,437468,200k-1M,15863,406,1495,4321,546042,22085,17764,4.06,5.048369,4.044561,1.06512,0.791331,0.273788,0.074353,2.905088,50.483693,1.248187,12,11-20,157,Positive,0,1
POST_01397,2025-07-13 21:11:00,2025-07-13,2025-07,21,Sunday,1,18-23 Evening,Twitter,Retweet,Text / long-form,Fashion,1,0,Other,Macro,3,188229,50k-200k,3540,213,1104,147,54648,5004,4857,2.58,2.658464,9.156785,2.289196,0.268994,2.020202,0.389767,6.477822,26.584639,0.290327,9,6-10,1535,Negative,1,0
POST_02621,2025-07-14 08:39:00,2025-07-14,2025-07,8,Monday,0,06-11 Morning,TikTok,Video,Short video,Food,1,0,Other,Macro,3,276485,200k-1M,37378,403,3706,407,296544,41894,41487,15.01,15.152359,14.127414,1.386978,0.137248,1.24973,0.135899,12.604538,151.523591,1.07255,13,11-20,336,Positive,1,0
POST_01010,2025-07-14 16:12:00,2025-07-14,2025-07,16,Monday,0,12-17 Afternoon,Facebook,Story,Story / interactive,Entertainment,1,0,Other,Macro,3,489584,200k-1M,828,261,802,397,22452,2288,1891,0.39,0.467336,10.190629,5.340281,1.768217,3.572065,1.16248,3.687867,4.673355,0.045859,16,11-20,1160,Neutral,1,0
POST_03414,2025-07-14 23:20:00,2025-07-14,2025-07,23,Monday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Travel,1,0,Other,Macro,3,168952,50k-200k,4344,218,1292,356,9752,6210,5854,3.46,3.6756,63.679245,16.899098,3.650533,13.248564,2.235439,44.544709,36.756002,0.057721,11,11-20,300,Positive,1,1
POST_02756,2025-07-15 05:30:00,2025-07-15,2025-07,5,Tuesday,0,00-05 Late night,Twitter,Poll,Story / interactive,Health,1,1,Health,Macro,3,150319,50k-200k,21,147,534,457,28955,1159,702,0.47,0.771027,4.002763,3.422552,1.578311,1.844241,0.507684,0.072526,7.710269,0.192624,8,6-10,69,Negative,0,0
POST_02230,2025-07-15 08:15:00,2025-07-15,2025-07,8,Tuesday,0,06-11 Morning,Twitter,Retweet,Text / long-form,Health,1,1,Health,Macro,3,212941,200k-1M,1867,96,177,447,38336,2587,2140,1.0,1.214891,6.748226,1.627713,1.166006,0.461707,0.250417,4.870096,12.148905,0.180031,5,1-5,733,Neutral,1,1
POST_04345,2025-07-15 12:06:00,2025-07-15,2025-07,12,Tuesday,0,12-17 Afternoon,Facebook,Story,Story / interactive,Business,1,0,Other,Macro,3,496283,200k-1M,3564,222,463,329,69574,4578,4249,0.86,0.922458,6.580044,1.138356,0.472878,0.665478,0.319085,5.122603,9.224575,0.14019,18,11-20,1120,Negative,0,1
POST_03095,2025-07-15 14:29:00,2025-07-15,2025-07,14,Tuesday,0,12-17 Afternoon,Instagram,Reel,Short video,Lifestyle,1,0,Other,Macro,3,365841,200k-1M,9405,371,129,156,40786,10061,9905,2.71,2.750102,24.667778,0.698769,0.382484,0.316285,0.909626,23.059383,27.501018,0.111486,0,0,288,Positive,1,0
POST_00237,2025-07-15 14:57:00,2025-07-15,2025-07,14,Tuesday,0,12-17 Afternoon,Twitter,Poll,Story / interactive,Fitness,0,1,Fitness,Macro,3,172954,50k-200k,3901,152,1866,6,2999,5925,5919,3.42,3.425766,197.565855,62.420807,0.200067,62.22074,5.068356,130.076692,34.257664,0.01734,28,21-30,1985,Positive,1,0
POST_01800,2025-07-15 15:58:00,2025-07-15,2025-07,15,Tuesday,0,12-17 Afternoon,Instagram,Carousel,Static image,Education,1,0,Other,Macro,3,382081,200k-1M,664,11,165,481,36758,1321,840,0.22,0.345738,3.593776,1.757441,1.308559,0.448882,0.029925,1.806409,3.457382,0.096205,26,21-30,1795,Positive,1,1
POST_02786,2025-07-16 01:00:00,2025-07-16,2025-07,1,Wednesday,0,00-05 Late night,Instagram,Story,Story / interactive,Food,1,0,Other,Macro,3,301108,200k-1M,1415,181,131,92,5252,1819,1727,0.57,0.604102,34.634425,4.246002,1.751714,2.494288,3.446306,26.942117,6.041022,0.017442,9,6-10,972,Positive,1,0
